,transgene,reporter,brain_region,spines,apical_intact,specimen_id,adaptation,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,hero_first_last_adratio,hero_first_mean_adratio,hero_second_last_adratio,id,input_resistance_mohm,latency,max_rate_first_last_adratio,max_rate_first_mean_adratio,max_rate_long_square,max_rate_second_last_adratio,mouse_line,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheo_first_spike_hw,rheobase_sweep_id,rheobase_sweep_number,ri,sag,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest
202,Htr3a,positive,VISp2/3,aspiny,NA,475622793,0.109238073116,152.815,21.6843747819,0.201339290008,1.03838,8.07312333333,1.024294,-48.3750038147,-44.1875025431,-50.3062515259,False,False,False,0.473946489912,0.32051827373,0.805263921815,475623814,179.405712,0.00798,0.150099882896,0.306456989863,28.0,0.296135565199,Htr3a-Cre_NO152,1.037315,8.07135333333,1.023306,39.5,44.3854192098,43.9375015259,0.000435,475623504,43,162.500083447,0.0564269684255,1.518428672,1.048595,8.08135333333,1.687517,-51.5000038147,-50.6562525431,-68.9812515259,9.61811320628,170.0,176.291666667,360.0,1.03702,8.07102166667,1.023042,-41.09375,-38.9062512716,-45.3500015259,475623484,1.048595,8.08135333333,1.687517,-51.5000038147,-50.6562525431,-68.9812530518,3.03260546373,3.80114666242,2.8928666888,-86.40625,-68.185256958
275,Htr3a,positive,VISp2/3,aspiny,NA,464191630,0.105556259558,21.231,-22.2568751623,0.0530821917808,1.093005,3.18561666667,1.024675,-53.28125,-52.0833358765,-54.4375038147,False,False,False,0.427192544517,0.604540530357,0.60542519554,464366594,354.898944,0.01904,0.4177746676,0.58181463795,11.0,0.423023093072,Htr3a-Cre_NO152,1.091745,3.18425,1.02344625,17.0,16.0312503179,17.4140625,0.0005,464305898,28,291.875004768,0.239930257201,2.252417024,1.813905,,1.52288625,-49.5000038147,,-69.0312519073,14.2436764276,50.0,54.0833320618,310.0,1.09141,3.18388333333,1.02314625,-38.28125,-36.864587148,-44.4687538147,464305904,1.093015,3.18573833333,1.52288625,-53.4062538147,-52.2916666667,-69.0312519073,2.33900260582,2.18901850502,2.39580276617,-99.4062576294,-68.5587463379
282,Htr3a,positive,VISp2/3,aspiny,NA,504120613,-0.00994617469184,70.8661538462,-21.7124981189,0.191501976285,1.85868,10.91632,1.02778,-54.40625,-53.8125025431,-63.4609384537,False,False,False,1.269459206,1.14610424853,1.39449828071,504122928,116.209488,0.04966,0.630662020906,0.700846120751,28.0,0.810851169736,Htr3a-Cre_NO152,1.85428,10.9127266667,1.023425,28.3437519073,32.9375,33.445315361,0.00084,504122118,53,84.3750014901,0.0581761337817,1.336761984,1.8617,10.9206533333,1.152265,-55.8750038147,-56.895837148,-75.8203144073,5.87087504062,290.0,247.33333842,840.0,1.85388,10.91234,1.02309,-32.9687538147,-33.6666679382,-39.2421894073,504122101,1.8617,10.9206533333,1.152265,-55.8750038147,-56.895837148,-75.8203144073,4.32160351348,4.27547002822,2.56839546686,-85.1250076294,-75.4689025879
288,Htr3a,positive,VISp2/3,aspiny,NA,490729633,0.0415799606702,9.3075,6.30062495233,0.0310874704492,1.0714,9.51896166667,1.024598,-55.2500038147,-47.4687512716,-57.6562522888,False,False,False,0.775862068966,0.846091861402,0.816256157635,490750366,196.270208,0.013505,0.0887716788843,0.318636888718,6.0,0.0892186661899,Htr3a-Cre_NO152,1.0702,9.51675,1.023549,15.0000009537,-1.55208337307,26.1375007629,0.00052,490731262,38,276.250004768,0.210300296545,1.414118528,1.753425,,1.466261,-49.78125,,-71.2,14.8540961378,40.0,212.416671753,0.0,1.069845,9.516055,1.023245,-38.9687538147,-36.3437512716,-44.5250022888,490731208,1.071515,9.51951833333,1.466261,-55.4687538147,-47.7083358765,-71.2,2.15337954933,1.83439965967,2.26167330723,-100.40625,-70.5262680054
312,Htr3a,positive,VISp2/3,aspiny,NA,479220013,-0.014975288,59.9146666667,-26.8256250546,0.184821429776,1.547145,7.06113833333,1.027766,-54.2812538147,-54.0312512716,-61.0687515259,False,False,False,1.5231326392,1.40391334342,1.16631960163,479222513,158.307792,0.053835,0.622339755698,0.752332962901,31.0,0.652058934643,Htr3a-Cre_NO152,1.541885,7.05613333333,1.023404,14.3125009537,21.4270846049,25.9937507629,0.00091,479221778,40,143.437504768,0.00683841016144,3.156992512,1.552175,7.066065,1.072463,-56.2812538147,-56.5520858765,-69.6875045776,9.1886400175,170.0,150.91666158,540.0,1.541405,7.0557,1.023079,-34.5625038147,-32.8229204814,-40.4937522888,479221764,1.552175,7.066065,1.072463,-56.2812538147,-56.5520858765,-69.6875045776,2.96135842891,2.94885965738,2.04119637761,-84.8437576294,-69.0822906494
346,Htr3a,positive,VISp2/3,aspiny,NA,469753383,0.0175217291625,75.90375,-28.5774997416,0.139999982637,1.294615,9.03805,1.02913125,-57.5,-58.9843788147,-70.2500019073,False,False,False,0.679202752402,0.754244684881,0.751097401827,469773127,152.97048,0.041045,0.43755732192,0.589151275524,20.0,0.532023845919,Htr3a-Cre_NO152,1.28843,9.0321625,1.0234475,17.3125,26.359375,18.2812509537,0.001085,469763143,59,104.374997318,0.0121801458299,1.8563936,1.298405,9.04306,1.532405,-59.0000038147,-61.7031288147,-79.515625,8.06190596607,249.999984741,200.312507629,740.0,1.28792,9.03173,1.0230775,-41.1875038147,-39.2343788147,-43.6953134537,469763127,1.298405,9.04306,1.532405,-59.0000038147,-61.7031288147,-79.515625,4.1838029923,4.65941148487,2.17458570179,-91.03125,-79.1691741943
355,Htr3a,positive,VISp2/3,aspiny,NA,473943881,0.00045601781324,74.6216666667,8.89312408436,0.196428548548,1.65969,9.03180166667,1.028495,-54.5312538147,-56.2604192098,-62.8828144073,False,False,False,0.99006317452,1.00808522994,1.08818110029,473980040,124.346704,0.040775,0.617453902501,0.717707814507,29.0,0.744758777469,Htr3a-Cre_NO152,1.65523,9.02699,1.0233425,21.5,26.8958339691,24.4687504768,0.00085,473978063,41,96.874922514,0.0689584165812,2.212146944,1.66305,9.03506333333,1.19967875,-56.875,-57.9062525431,-70.3671894073,6.05036707922,209.999984741,200.208333333,660.0,1.654815,9.02662166667,1.02304,-33.0,-34.3541666667,-39.156252861,473978067,1.66305,9.03506333333,1.19967875,-56.875,-57.9062525431,-70.3671894073,3.41061798354,3.89269120523,2.54022789309,-80.7187576294,-69.5428619385
392,Htr3a,positive,VISp2/3,aspiny,NA,482772037,0.00759860100272,24.254,-23.2368742303,0.382142872537,1.07491,4.97870833333,1.025528,-52.0312538147,-49.0104179382,-57.7312515259,False,False,False,0.552271483306,0.624020780078,0.678525816457,482788021,292.972032,0.02301,0.38924137931,0.47571770034,68.0,0.415172413793,Htr3a-Cre_NO152,1.073005,4.97642333333,1.023406,28.75,23.4479166667,9.43125019073,0.000775,482778744,38,240.625008941,0.133915573359,1.709769472,,,1.057903,,,-67.6062530518,10.0510967203,90.0,98.9166666667,360.0,1.072475,4.975825,1.022981,-32.46875,-31.5312506358,-33.24375,482778714,1.074915,4.98155333333,1.057903,-52.09375,-49.4166679382,-67.6062530518,2.16049748217,2.03585797963,1.77344231261,-92.875,-66.4022827148
476,Htr3a,positive,VISp2/3,aspiny,NA,477879512,0.015390740977,67.4192857143,-38.380625067,0.18691587824,1.09436,10.039045,1.02817,-57.03125,-56.9375025431,-68.1375045776,False,False,False,0.668276593238,0.841450623497,0.729826834727,477882488,138.222464,0.028645,0.501333024226,0.632603914726,29.0,0.716355627681,Htr3a-Cre_NO152,1.091375,10.0352316667,1.023142,30.625,35.65625,34.3875015259,0.000575,477881373,39,90.468749404,0.0623507685959,1.407106176,1.097755,10.042925,1.15079,-59.9375038147,-59.7604192098,-79.8437561035,5.76813856636,249.999984741,225.374989827,830.0,1.09107,10.034915,1.022886,-35.15625,-34.9895833333,-40.2187515259,477881379,1.097755,10.042925,1.15079,-59.9375038147,-59.7604192098,-79.8437561035,3.51974331949,3.79808314675,2.76110003568,-89.0,-78.6321334839
505,Htr3a,positive,VISp2/3,aspiny,NA,519751607,,7.42,38.8925003314,0.0178977272727,1.06634,6.91591333333,1.02421333333,-55.8750038147,-51.8958358765,-57.4062538147,False,False,False,,,,519755826,260.607872,0.01816,,,,,Htr3a-Cre_NO152,1.06558,6.91498,1.02348666667,27.2500019073,27.4270846049,37.5833346049,,519752803,39,180.823802948,0.374734997749,1.295524224,1.84902,,1.12178,-51.6875,,-75.1354166667,11.8917002384,90.0,147.375,410.0,1.06528,6.91461333333,1.02320666667,-38.6562538147,-36.7395833333,-45.770837148,519752808,1.0664,6.91594,1.12178,-55.9687538147,-51.9270858765,-75.1354166667,2.05244785788,2.15711962238,2.43175717192,-95.46875,-74.2144546509
535,Htr3a,positive,VISp2/3,aspiny,NA,490149337,0.0531279764197,8.77375,8.79999979136,0.0430285723424,1.03939,17.3718066667,1.024238,-58.0625,-53.4479204814,-58.3812522888,False,False,False,,,,490149729,193.344608,0.008265,,,,,Htr3a-Cre_NO152,1.03856,17.3705633333,1.023408,23.7812519073,9.17708349228,29.0187519073,,490149483,41,166.718676686,0.230507269502,2.010267776,1.77982,,1.58842,-51.84375,,-72.96875,7.85475101429,140.0,408.749979655,340.0,1.038255,17.370095,1.023107,-42.4687538147,-41.2083333333,-48.0625038147,490149471,1.03941,17.371985,1.58842,-58.0937538147,-53.5625038147,-72.96875,1.78103919296,1.71019256891,1.77629621719,-90.9062576294,-72.0361251831
554,Htr3a,positive,VISp2/3,aspiny,NA,475622680,0.0132166141318,30.8180645161,-4.08249952941,0.497098214286,1.08152,3.47488,1.027504,-47.6875,-45.239587148,-54.4750015259,False,False,False,0.450841179194,0.473910358399,0.559191233215,475623251,225.786848,0.013345,0.201834862385,0.244104473033,63.0,0.386369593709,Htr3a-Cre_NO152,1.079175,3.47216,1.023314,18.15625,22.9583346049,22.5437511444,0.00065,475622956,39,245.312616229,0.127577275038,1.314345856,1.09127,3.488155,1.178301,-51.6875,-49.9479192098,-69.2937515259,10.5710721789,50.0,61.2916666667,240.000015259,1.07878,3.471735,1.022992,-42.6250038147,-37.8020858765,-44.2312530518,475622938,1.09127,3.488155,1.178301,-51.6875,-49.9479192098,-69.2937530518,2.99727949577,3.32071993639,3.01643670333,-96.5,-68.3804779053
572,Htr3a,positive,VISp2/3,aspiny,NA,464188580,0.00131137638609,86.0090909091,-10.2956245959,0.209956710582,1.16788,7.07012333333,1.030465,-52.7500038147,-55.7916679382,-64.03125,False,False,False,0.974197681868,0.972339076208,1.01141592405,464366193,149.633568,0.052125,0.626415453421,0.678362573099,21.0,0.811685222191,Htr3a-Cre_NO152,1.162155,7.06417666667,1.02347625,24.6875,25.7812506358,25.5468764305,0.000955,464189248,39,111.562542617,0.046134904027,2.859482624,1.17715,7.07798333333,1.37075625,-56.3125,-59.0729192098,-79.3125038147,10.1795026689,170.0,151.125,820.0,1.161745,7.06378833333,1.02314375,-34.0,-34.1979179382,-40.234375,464189254,1.17715,7.07798333333,1.37075625,-56.3125,-59.0729192098,-79.3125038147,4.35324737547,4.29397969425,2.75487404341,-91.75,-78.3290176392
579,Htr3a,positive,VISp2/3,aspiny,NA,474637203,,58.92,-0.676874951488,0.318303550634,1.07566,10.752475,1.026565,-47.2500038147,-50.5,-58.8875022888,False,False,False,,,,474660249,130.61488,0.011105,,,,,Htr3a-Cre_NO152,1.07332,10.749745,1.023256,18.6875019073,19.5,23.9187515259,,474647668,50,109.843753278,0.0612884201109,1.496899072,1.076705,10.754975,1.813225,-47.9062538147,-52.1250038147,-68.13125,10.1563605231,310.0,243.249969482,660.0,1.072935,10.749335,1.022983,-32.375,-33.59375,-38.8937507629,474647672,1.076705,10.754975,1.813225,-47.9062538147,-52.1250038147,-68.13125,3.22240689124,3.29768336395,2.36810345042,-77.90625,-67.147102356
580,Htr3a,positive,VISp2/3,aspiny,NA,478107198,-0.0206421902808,161.302,16.0937495969,0.191622884276,1.428065,4.271255,1.02709,-52.40625,-53.2187538147,-54.71875,False,False,False,1.18079859716,1.00190946175,1.25229240492,478109218,172.376336,0.16219,0.334490042245,0.383857004634,35.0,0.694628847314,Htr3a-Cre_NO152,1.42471,4.267035,1.023555,29.5625019073,31.5,22.3125019073,0.000575,478108503,41,118.906289339,0.0781399831176,1.536137856,1.441885,4.28027,1.04764,-59.8125,-59.4375038147,-66.71875,7.14566537192,60.0000038147,81.125,460.0,1.424255,4.26659,1.023145,-41.40625,-38.28125,-42.65625,478108483,1.441885,4.28027,1.04764,-59.8125,-59.4375038147,-66.71875,2.62587241896,2.96902485007,1.90921637445,-77.7187576294,-63.9528121948
586,Htr3a,positive,VISp2/3,aspiny,NA,474267418,0.0121442130047,20.5891666667,-15.9018753026,0.331183749248,1.07936,3.362985,1.02495916667,-51.3125038147,-51.5104179382,-51.604168574,False,False,False,0.318262411348,0.435908851742,0.397695035461,474390737,300.860736,0.010985,0.272622809537,0.379044068699,52.0,0.350761275496,Htr3a-Cre_NO152,1.077515,3.360345,1.02334916667,16.8125019073,21.1770846049,22.5260426203,0.00061,474335298,40,287.343740463,0.0848578065634,1.542094336,1.09194,3.36865333333,1.53606,-53.5000038147,-52.4479179382,-69.3541692098,13.8729246755,30.0000019073,58.5000012716,240.000015259,1.07711,3.35988666667,1.02302916667,-45.8437538147,-35.9687512716,-44.9062531789,474335278,1.09194,3.36865333333,1.53606,-53.5000038147,-52.4479179382,-69.3541704814,2.86133195392,3.0222321756,2.89937136855,-100.40625,-68.8796081543
595,Htr3a,positive,VISp2/3,aspiny,NA,475623964,,,-7.31374943247,0.00848214344711,1.05333,,1.024577,-45.9062538147,,-49.2625022888,False,False,False,,,,475629798,200.564896,0.0179,,,,,Htr3a-Cre_NO152,1.051905,,1.023368,3.9375,,10.8687502861,,475625869,42,219.53125298,0.305875241756,1.722273792,1.638945,,1.32807,-46.96875,,-72.7625030518,13.9138939084,110.0,,112.0,1.051545,,1.023089,-30.3125,,-38.4812522888,475625853,1.638945,,1.32807,-46.96875,,-72.7625045776,1.80372209804,,2.09933682256,-95.2812576294,-71.5760421753
651,Htr3a,positive,VISp2/3,aspiny,NA,479218494,0.0039475974101,48.35625,2.01562508004,0.247142810432,1.10245,9.98349166667,1.02934,-46.25,-50.1979166667,-61.4062522888,False,False,False,0.860693069307,0.89884968334,0.961584158416,479221915,110.398784,0.024985,0.757124681934,0.785374171207,26.0,0.91272264631,Htr3a-Cre_NO152,1.09766,9.97782166667,1.023323,17.65625,24.1458339691,22.3250007629,0.00076,479220730,53,105.156250298,0.0230337269604,1.803395328,1.10635,9.98712666667,1.249051,-48.1562538147,-52.0312525431,-72.1125,6.65008540248,249.999984741,223.958333333,820.0,1.097235,9.97740666667,1.023005,-27.9062519073,-28.0104179382,-33.4250015259,479220714,1.10635,9.98712666667,1.249051,-48.1562538147,-52.0312525431,-72.1125,3.00518342764,3.4526401379,2.29638946662,-83.4687576294,-72.0595779419
692,Htr3a,positive,VISp2/3,aspiny,NA,439372920,0.00354384724544,46.95675,-123.442478461,0.33139932812,1.28047,6.067455,1.02688833333,-56.21875,-56.5000019073,-60.5625038147,False,False,False,0.875611949246,0.933199167319,0.930962134079,473472573,170.031024,0.020895,0.557838983051,0.618176064677,47.0,0.740889830508,Htr3a-Cre_NO152,1.27798,6.0645425,1.02328666667,26.5625,30.2812509537,30.2083346049,0.000555,439810198,29,148.437619209,0.0929054990411,2.733126144,1.286525,6.0728,1.04333,-60.1875,-60.1875,-70.0729217529,8.94008081212,110.0,126.125,143.333333333,1.277625,6.0641925,1.02299666667,-42.6250038147,-41.34375,-44.6875,439810218,1.286525,6.0728,1.04333,-60.1875,-60.1875,-70.0729217529,2.83443865609,2.85101383178,2.53316593318,-85.34375,-69.4498291016
698,Htr3a,positive,VISp2/3,aspiny,NA,486941367,-0.045361179152,83.9513636364,-35.3831235145,0.276735237916,1.6868,9.65169333333,1.028391,-50.6875038147,-53.8125025431,-60.8375030518,False,False,False,2.49518273748,1.86637826014,1.65793454893,486946659,128.370248,0.063285,0.732130815914,0.766681031573,35.0,0.909642616318,Htr3a-Cre_NO152,1.68324,9.64778666667,1.023523,21.375,26.9791679382,29.3875015259,0.00083,486941988,39,96.2498858571,0.115608237684,2.153582592,1.690635,9.65733166667,1.139618,-52.71875,-56.489587148,-74.2937561035,5.9953477945,230.0,215.708333333,760.0,1.682775,9.64736833333,1.023144,-34.59375,-35.6458346049,-42.9187515259,486941992,1.690635,9.65733166667,1.139618,-52.71875,-56.489587148,-74.2937561035,2.94851722502,3.44326829177,2.47461868839,-84.0312576294,-73.3089828491
701,Htr3a,positive,VISp2/3,aspiny,NA,480999763,0.0131544278271,19.8426530612,25.2068747819,0.602496159754,1.070985,3.12674166667,1.024246,-53.9687538147,-51.1458358765,-54.2250015259,False,False,False,0.281833264206,0.342444126752,0.39133139776,481003011,402.665312,0.01073,0.252019888129,0.33893968584,83.0,0.299875699192,Htr3a-Cre_NO152,1.069505,3.12493,1.022987,28.8437519073,37.1250012716,30.9687515259,0.000565,481002080,32,315.937489271,0.072896912694,1.952167296,,3.13863666667,1.85105,,-52.7395858765,-73.0500015259,10.8556473126,40.0,52.6249987284,260.0,1.06912,3.12451833333,1.022671,-45.375,-40.0833346049,-45.3375022888,481002068,1.07124,3.13863666667,1.85105,-54.15625,-52.7395858765,-73.0500015259,2.83195192892,3.16553055344,2.79054856662,-101.9375,-72.3513641357
713,Htr3a,positive,VISp2/3,aspiny,NA,522108467,0.0424074547861,50.5042105263,-12.4749993322,0.296359743041,1.14568,2.52822,1.024488,-48.8125,-47.0312525431,-53.5250030518,False,False,False,0.215092525835,0.354425894662,0.217255467436,522155599,340.244064,0.01814,0.205429200293,0.272537121793,48.0,0.261188554659,Htr3a-Cre_NO152,1.1441,2.52630666667,1.023376,43.5000038147,45.5000012716,43.0750022888,0.00064,522140878,47,363.593697548,0.148001074791,1.161338112,1.16444,2.55296666667,1.365436,-53.0000038147,-51.8229192098,-65.5750015259,24.1006622016,40.0,37.6666666667,310.0,1.1437,2.52589333333,1.023052,-37.5625,-36.4062512716,-40.0250007629,522140854,1.16444,2.55296666667,1.365436,-53.0000038147,-51.8229192098,-65.5750015259,3.38395769035,3.94359030606,2.53061651547,-105.281257629,-64.9419174194
720,Htr3a,positive,VISp2/3,aspiny,NA,474652473,0.0174704844352,73.1373076923,-11.590625161,0.171392333709,1.184735,9.37526333333,1.028378,-49.53125,-54.1875025431,-65.6375015259,False,False,False,0.656937715253,0.769374779787,0.733407273364,474739295,144.421056,0.044665,0.359718826406,0.472211792179,27.0,0.536572942135,Htr3a-Cre_NO152,1.180345,9.369865,1.023391,18.5625019073,24.4791679382,16.6812511444,0.001085,474684668,65,87.812460959,0.0859573483467,1.803203328,1.18984,9.37878833333,1.149124,-52.0312538147,-55.6979192098,-77.03125,6.2412740495,270.0,208.791656494,830.0,1.179825,9.36942166667,1.023039,-31.40625,-34.2604166667,-36.4687515259,474684652,1.18984,9.37878833333,1.149124,-52.0312538147,-55.6979192098,-77.0312515259,3.60273274504,4.10890911433,2.00491944213,-85.0,-76.0933303833
737,Htr3a,positive,VISp2/3,aspiny,NA,473974547,0.00768895982336,15.9853225806,113.812494151,0.675736235595,1.058165,2.21399833333,1.026709,-44.5312538147,-48.0312525431,-53.0312522888,False,False,False,0.391157420445,0.434461047937,0.523232892143,473979622,481.462592,0.00688,0.420908379013,0.556997620593,104.0,0.308144087706,Htr3a-Cre_NO152,1.05609,2.21151666667,1.023441,18.8125019073,23.2291673024,17.4687503815,0.000525,473976846,30,462.50000596,0.0346513912082,2.937514752,1.05964,2.21753333333,1.617463,-45.1875038147,-49.5000038147,-66.4562545776,16.6915247481,40.0,29.7916673024,32.0,1.05569,2.211075,1.023108,-36.625,-35.3229179382,-39.1562530518,473976832,1.05964,2.21753333333,1.617463,-45.1875038147,-49.5000038147,-66.4562545776,2.28103037345,2.53473088134,2.24124771003,-90.1875076294,-65.2488937378
745,Htr3a,positive,VISp2/3,aspiny,NA,488686369,0.017474203386,82.5918181818,-3.55187494,0.153277569867,1.76001,8.783055,1.02830833333,-55.5312538147,-55.770837148,-63.6718762716,False,False,False,0.70458544095,0.775803238269,0.818891576864,488687304,128.474336,0.03166,0.456634175453,0.535945224391,24.0,0.609707579073,Htr3a-Cre_NO152,1.75658,8.77876666667,1.0233075,9.50000095367,14.5104176203,15.630209287,0.00099,488686792,48,96.0937142372,0.0173782221973,2.447097856,1.76528,8.78773833333,1.40831583333,-58.78125,-58.0208346049,-71.6875038147,8.02571497604,200.0,193.916666667,660.0,1.756115,8.77832166667,1.02298,-38.4375,-35.9583346049,-43.942712148,488686780,1.76528,8.78773833333,1.40831583333,-58.78125,-58.0208346049,-71.6875038147,3.22595192113,3.3174060475,2.50935501855,-82.09375,-70.9221343994
809,Htr3a,positive,VISp2/3,aspiny,NA,481049269,0.00402846268253,16.3270833333,27.0574986028,0.738534182459,1.11027,16.308985,1.023809,-55.6562538147,-56.7916704814,-60.4437530518,False,False,False,0.622028141679,0.785198417762,0.607229500243,481065843,97.848864,0.011525,0.700433369447,0.794594104491,123.0,0.70639219935,Htr3a-Cre_NO152,1.109625,16.30838,1.023232,17.75,26.2500019073,30.1312511444,0.00032,481056554,65,59.062615037,0.0487442165613,1.459215616,,16.4855666667,1.419797,,-41.4895846049,-75.2000045776,5.09978877625,419.999969482,382.208333333,516.000036621,1.109345,16.3081033333,1.022999,-34.1875038147,-33.1354204814,-42.7562515259,481056535,1.11031,16.30904,1.419797,-55.8750038147,-56.8854204814,-75.2000045776,1.27693538645,1.34099975017,1.43465223749,-81.5,-73.6921920776
835,Htr3a,positive,VISp2/3,aspiny,NA,487158599,0.151197766521,77.2168181818,-32.2212465043,0.105666009793,1.11199,5.127865,1.02437,-53.0625038147,-50.2968788147,-54.7187530518,False,False,False,0.0153606037557,0.100690499597,0.0223444924086,487159924,239.256544,0.01481,0.214114048503,0.190464344297,26.0,0.309154467992,Htr3a-Cre_NO152,1.110795,5.126135,1.023362,41.71875,33.9218769073,44.5500007629,0.00048,487159229,40,210.156217217,0.100539937615,1.91147776,1.13865,,1.842841,-54.5937538147,,-73.89375,11.3367538235,60.0000038147,102.625,310.0,1.110485,5.1257175,1.023093,-43.6562538147,-34.734375,-47.0250030518,487159209,1.13865,5.128005,1.842841,-54.5937538147,-50.4375038147,-73.89375,3.13222668348,2.96601344402,3.08562433496,-96.1562576294,-73.0956115723
